Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,KZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BD,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,IS,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CY,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CR,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,ES,1.0,1.0,1.0,0.0,0.0,1.0,11,1,4,6
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,LB,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,DZ,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,PL,4.0,5.0,1.25,0.0,0.0,0.0,16,3,3,10
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,TN,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,RO,0.0,0.0,0.0,0.0,0.0,1.0,5,1,2,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SC,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,GB,12.0,52.0,4.333333492279053,1.0,5.0,5.0,73,6,19,48
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,UA,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,IN,1.0,1.0,1.0,0.0,0.0,0.0,12,1,0,11
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,DZ,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,EG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,NZ,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,ZA,1.0,1.0,1.0,0.0,0.0,0.0,5,0,1,4
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,NI,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,QA,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,MT,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,RS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,NG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,KE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,IS,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,KW,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,GE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,AR,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,8
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,NL,0.0,0.0,0.0,0.0,0.0,1.0,11,0,5,6
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,MD,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,LY,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SK,1.0,1.0,1.0,0.0,0.0,0.0,5,0,4,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BN,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BD,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,IT,1.0,1.0,1.0,0.0,0.0,0.0,16,1,2,13
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CD,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
