Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,TW,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,JP,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,MY,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,3
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,BJ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,BE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,IQ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,ZA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,TN,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,MX,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,2
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,JO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,KR,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,ID,0.0,0.0,0.0,0.0,0.0,0.0,12,0,2,10
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,GH,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,RO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,GT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,EC,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,PH,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,SI,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,RS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,XK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,CO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,PG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,SG,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,TH,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,AL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,LV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,TR,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,AR,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,HU,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
